Date,DBC,EEM,GLD,HYG,IEF,IEFA,IWM,LQD,QQQ,SPY,TLT,VNQ
2019-03-12,13.608494758605957,36.28003692626953,122.9800033569336,59.31267166137695,89.37455749511719,48.27626037597656,141.22874450683594,91.58259582519531,168.14366149902344,251.3547821044922,100.53968811035156,65.75585174560547
2019-03-13,13.694137573242188,36.322574615478516,123.83999633789062,59.4721794128418,89.34053039550781,48.703121185302734,141.78680419921875,91.4337158203125,169.4069366455078,253.01856994628906,100.35020446777344,66.07894134521484
2019-03-14,13.634187698364258,36.12688446044922,122.41000366210938,59.430572509765625,89.2127456665039,48.6950798034668,141.21038818359375,91.2534408569336,169.11993408203125,252.8566131591797,99.62537384033203,66.17891693115234
2019-03-15,13.634187698364258,36.6544075012207,122.97000122070312,59.48602294921875,89.4937515258789,49.17832565307617,141.5854949951172,91.58259582519531,170.6894073486328,254.10589599609375,100.28430938720703,65.97122955322266
2019-03-18,13.702701568603516,37.06281661987305,123.04000091552734,59.465248107910156,89.37455749511719,49.38772201538086,142.49118041992188,91.53555297851562,171.09596252441406,255.02728271484375,100.22669219970703,65.64044952392578
2019-03-19,13.736958503723145,37.079830169677734,123.37999725341797,59.49993896484375,89.31495666503906,49.476322174072266,141.76849365234375,91.55122375488281,171.67127990722656,255.09059143066406,100.0042724609375,65.4404525756836
2019-03-20,13.839728355407715,37.13938522338867,124.18000030517578,59.75650405883789,89.93663787841797,49.476322174072266,140.58694458007812,92.17035675048828,172.3519744873047,254.32275390625,101.05040740966797,65.64044952392578
2019-03-21,13.771215438842773,37.19043731689453,123.68000030517578,59.74262619018555,89.89400482177734,49.5004768371582,142.43080139160156,92.34275817871094,175.0461883544922,257.1953125,101.27276611328125,66.80970764160156
2019-03-22,13.65131664276123,36.101356506347656,123.97000122070312,59.52766418457031,90.55824279785156,48.53398895263672,137.24795532226562,92.90703582763672,171.201416015625,252.2451629638672,102.84603118896484,66.3250961303711
2019-03-25,13.702701568603516,36.18644332885742,124.91999816894531,59.50685119628906,90.7882080078125,48.55009460449219,137.85340881347656,93.09513854980469,170.87545776367188,252.0554962158203,103.01073455810547,66.40971374511719
2019-03-26,13.728394508361816,36.29705047607422,124.30000305175781,59.65250778198242,90.71158599853516,48.86421203613281,139.302734375,93.13429260253906,171.67127990722656,253.93426513671875,102.9366455078125,66.94047546386719
2019-03-27,13.65131664276123,35.90565872192383,123.6500015258789,59.694095611572266,90.97552490234375,48.82394790649414,138.76153564453125,93.25969696044922,170.56861877441406,252.60653686523438,103.8838882446289,66.7481689453125
2019-03-28,13.608494758605957,36.143898010253906,121.9000015258789,59.81197738647461,90.9840316772461,48.7514533996582,139.99990844726562,93.37723541259766,170.96168518066406,253.56394958496094,104.24629974365234,67.39588928222656
2019-03-29,13.617058753967285,36.51826095581055,122.01000213623047,59.96455383300781,90.83930206298828,48.94475173950195,140.4310302734375,93.30671691894531,172.25607299804688,255.16282653808594,104.14747619628906,67.3338851928711
2019-04-01,13.745521545410156,37.122371673583984,121.52999877929688,59.94990539550781,90.21468353271484,49.556861877441406,141.9629364013672,92.95924377441406,174.53799438476562,258.1887512207031,102.66814422607422,67.29517364501953
2019-04-02,13.779780387878418,37.00325393676758,121.9800033569336,59.97776794433594,90.36827850341797,49.62129211425781,141.59600830078125,93.08503723144531,175.19956970214844,258.3152770996094,102.85801696777344,67.76771545410156
2019-04-03,13.796907424926758,37.258506774902344,121.80000305175781,59.99868392944336,90.08665466308594,49.98373031616211,142.32984924316406,92.88848876953125,176.206298828125,258.7217712402344,101.96643829345703,67.69026184082031
2019-04-04,13.805473327636719,37.48823928833008,122.11000061035156,60.08921813964844,90.18051147460938,49.8790283203125,143.02703857421875,93.03787231445312,176.13916015625,259.40826416015625,102.25540161132812,67.58181762695312
2019-04-05,13.84829330444336,37.77752685546875,121.9800033569336,60.200653076171875,90.22321319580078,49.975677490234375,144.36634826660156,93.18721771240234,177.05006408691406,260.6638488769531,102.3874740600586,68.05440521240234
2019-04-08,13.899678230285645,37.77752685546875,122.51000213623047,60.165828704833984,90.07811737060547,49.991783142089844,144.12777709960938,93.05358123779297,177.5006866455078,260.8626403808594,102.02424621582031,67.6747817993164
2019-04-09,13.873985290527344,37.700950622558594,123.1500015258789,60.1240119934082,90.24020385742188,49.70182800292969,142.36654663085938,93.2501220703125,176.87745666503906,259.52569580078125,102.34619903564453,67.31839752197266
2019-04-10,13.993884086608887,37.8796272277832,123.52999877929688,60.38874435424805,90.45357513427734,49.8709716796875,144.30203247070312,93.70603942871094,177.82662963867188,260.4109191894531,102.59385681152344,67.93820190429688
2019-04-11,13.925370216369629,37.471221923828125,121.94999694824219,60.47930145263672,90.2487564086914,49.82265090942383,144.11862182617188,93.6116943359375,177.40480041503906,260.33868408203125,101.99122619628906,67.89170837402344
2019-04-12,13.96819019317627,37.74348068237305,121.83000183105469,60.56983184814453,89.8306884765625,50.144813537597656,144.64146423339844,93.5566635131836,178.1717987060547,262.1001892089844,101.2647705078125,68.21710205078125
2019-04-15,13.942498207092285,37.54779052734375,121.5999984741211,60.52802658081055,89.95011901855469,50.20119094848633,144.17369079589844,93.4073257446289,178.20057678222656,261.92852783203125,101.52070617675781,67.86846160888672
2019-04-16,13.891112327575684,37.82857131958008,120.51000213623047,60.49320983886719,89.6429214477539,50.273677825927734,144.51307678222656,93.14791107177734,178.814208984375,262.1001892089844,100.88504791259766,66.3344497680664
2019-04-17,13.839728355407715,37.93918228149414,120.27999877929688,60.346923828125,89.6600112915039,50.378379821777344,143.19210815429688,93.1322250366211,179.43736267089844,261.45880126953125,100.92631530761719,65.73014831542969
2019-04-18,13.882549285888672,37.913658142089844,120.37000274658203,60.374794006347656,89.87332916259766,50.30589294433594,142.77017211914062,93.21082305908203,179.6675262451172,261.9736022949219,101.4546890258789,66.23374938964844
2019-04-22,13.951064109802246,37.666908264160156,120.37000274658203,60.27031326293945,89.74530029296875,50.265628814697266,142.39405822753906,93.06148529052734,180.1756591796875,262.199462890625,100.96757507324219,65.5054702758789
2019-04-23,13.96819019317627,37.75199890136719,120.12000274658203,60.47930145263672,89.90742492675781,50.37032699584961,144.54058837890625,93.44664001464844,182.4672088623047,264.5570983886719,101.18223571777344,66.3731918334961
2019-04-24,13.9168062210083,37.24148941040039,120.47000122070312,60.39570236206055,90.2487564086914,49.975677490234375,144.9900665283203,93.76110076904297,181.8918914794922,263.97003173828125,102.00775909423828,66.8613052368164
2019-04-25,13.891112327575684,37.19043731689453,120.56999969482422,60.423526763916016,90.13789367675781,49.94345474243164,143.78836059570312,93.7138900756836,182.63018798828125,263.80743408203125,101.85916900634766,66.72184753417969
2019-04-26,13.728394508361816,37.33509063720703,121.37000274658203,60.57677459716797,90.37677764892578,50.12870788574219,145.1827392578125,94.04402923583984,182.79318237304688,265.03582763671875,102.20584869384766,67.24869537353516
2019-04-29,13.736958503723145,37.41165542602539,120.83000183105469,60.54888916015625,90.18903350830078,50.34616470336914,145.87989807128906,93.67459869384766,183.14791870117188,265.4512939453125,101.55371856689453,66.59012603759766
2019-04-30,13.779780387878418,37.37762451171875,121.19999694824219,60.55590057373047,90.36827850341797,50.38644027709961,145.2010040283203,93.7138900756836,181.7289276123047,265.5868225097656,102.07378387451172,67.22541809082031
2019-05-01,13.736958503723145,37.096839904785156,120.4000015258789,60.357261657714844,90.32722473144531,50.080387115478516,143.8250274658203,93.68392944335938,181.14404296875,263.590576171875,102.4948501586914,67.27965545654297
2019-05-02,13.582801818847656,37.18193435668945,119.94000244140625,60.39918518066406,90.07068634033203,49.991783142089844,144.49468994140625,93.34494018554688,180.35789489746094,263.0213928222656,102.00678253173828,67.34938049316406
2019-05-03,13.5913667678833,37.62437057495117,120.6500015258789,60.55306625366211,90.19036865234375,50.523353576660156,147.25579833984375,93.76276397705078,183.2342071533203,265.5957946777344,102.29631805419922,67.92269134521484
2019-05-06,13.634187698364258,36.85009765625,120.80999755859375,60.58108139038086,90.4212646484375,49.99984359741211,147.4209442138672,93.88892364501953,182.11244201660156,264.5028991699219,102.57759094238281,67.70577239990234
2019-05-07,13.46290397644043,36.12688446044922,121.20999908447266,60.21736145019531,90.72909545898438,49.14610290527344,144.50392150878906,93.88105010986328,178.56494140625,260.0857849121094,103.36345672607422,66.4816665649414
